domain,experiment_family,benchmark_name,instance_size,base_seed,stream_seed,method,bootstrap_policy,objective,budget_s,workers,stream_step,delta_kind,severity,status,error_message,objective_value,best_known,final_gap,primal_integral,optimality_proved,best_bound,solver_status,total_wall_time_s,bootstrap_time_ms,solver_time_s,time_to_first_feasible_s,time_to_10pct_gap_s,time_to_5pct_gap_s,time_to_1pct_gap_s,has_previous_solution,bootstrap_objective,bootstrap_gap,bootstrap_feasible,num_common_ops,num_moved_ops,fraction_moved_ops,mean_abs_start_shift,median_abs_start_shift,max_abs_start_shift,machine_order_distance,frozen_violation_count,solution_feasible,validation_error,ortools_version,python_version,git_commit,hostname,timestamp_utc
jssp,pilot,,10x10,1,1,boot_warm,append,makespan,1,1,3,outage,medium,ok,,537,537,0.0,0.019427572900624045,False,,FEASIBLE,0.6046986159926746,0.0,,8.324501686729491e-05,8.324501686729491e-05,0.11167219502385706,0.3598468100244645,True,590.0,0.09869646182495345,,120.0,116.0,0.9666666666666667,80.18333333333334,60.0,331.0,150.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,boot_warm,append,makespan,1,1,4,outage,medium,ok,,537,537,0.0,7.916300091892481e-05,False,,FEASIBLE,0.07948781599407084,0.0,,7.916300091892481e-05,7.916300091892481e-05,7.916300091892481e-05,7.916300091892481e-05,True,537.0,0.0,,120.0,20.0,0.16666666666666666,2.2083333333333335,0.0,33.0,0.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,boot_warm,append,makespan,1,1,5,cancellation,medium,ok,,534,534,0.0,0.0007301727746925508,False,,FEASIBLE,0.22406674199737608,0.0,,7.486800313927233e-05,7.486800313927233e-05,7.486800313927233e-05,7.486800313927233e-05,True,537.0,0.0056179775280898875,,110.0,72.0,0.6545454545454545,19.28181818181818,3.0,110.0,23.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,repair_only,append,makespan,1,1,0,base,medium,ok,,555,456,0.21710526315789475,0.2173323347330887,False,,FEASIBLE,0.00029932899633422494,0.29004100360907614,0.0,0.00029004100360907614,,,,False,,,,,,,,,,,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,repair_only,append,makespan,1,1,1,arrival,medium,ok,,774,456,0.6973684210526315,0.6973897741278817,False,,FEASIBLE,7.470400305464864e-05,0.07055798778310418,0.0,7.055798778310418e-05,,,,True,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,repair_only,append,makespan,1,1,2,arrival,medium,ok,,969,500,0.938,0.9380042285855743,False,,FEASIBLE,7.202199776656926e-05,0.06820299313403666,0.0,6.820299313403666e-05,,,,True,,,,110.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,repair_only,append,makespan,1,1,3,outage,medium,ok,,1032,537,0.9217877094972067,0.921793067038928,False,,FEASIBLE,7.189999450929463e-05,0.06849999772384763,0.0,6.849999772384763e-05,,,,True,,,,120.0,92.0,0.7666666666666667,43.96666666666667,61.0,63.0,0.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,repair_only,append,makespan,1,1,4,outage,medium,ok,,1051,537,0.957169459962756,0.9571724564305965,False,,FEASIBLE,7.32890039216727e-05,0.06996101001277566,0.0,6.996101001277566e-05,,,,True,,,,120.0,75.0,0.625,12.458333333333334,19.0,87.0,0.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,repair_only,append,makespan,1,1,5,cancellation,medium,ok,,1051,534,0.9681647940074907,0.9681668052925513,False,,FEASIBLE,6.600501365028322e-05,0.06317801307886839,0.0,6.317801307886839e-05,,,,True,,,,110.0,12.0,0.10909090909090909,0.9,0.0,29.0,0.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
jssp,pilot,,10x10,1,1,dispatch_spt,append,makespan,1,1,0,base,medium,ok,,555,456,0.21710526315789475,0.21733758404125664,False,,FEASIBLE,0.0003018470015376806,0.29674600227735937,0.0,0.00029674600227735937,,,,False,,,,,,,,,,,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-10T11:29:33Z
