domain,experiment_family,benchmark_name,instance_size,base_seed,stream_seed,method,bootstrap_policy,objective,budget_s,workers,stream_step,delta_kind,severity,status,error_message,objective_value,best_known,final_gap,primal_integral,optimality_proved,best_bound,solver_status,total_wall_time_s,bootstrap_time_ms,solver_time_s,time_to_first_feasible_s,time_to_10pct_gap_s,time_to_5pct_gap_s,time_to_1pct_gap_s,has_previous_solution,bootstrap_objective,bootstrap_gap,bootstrap_feasible,num_common_ops,num_moved_ops,fraction_moved_ops,mean_abs_start_shift,median_abs_start_shift,max_abs_start_shift,machine_order_distance,frozen_violation_count,solution_feasible,validation_error,ortools_version,python_version,git_commit,hostname,timestamp_utc
jssp,arrivals,,15x15,11,11,cpsat_cold,beam_insert,makespan,5.0,1,2,rush_job,low,ok,,818,818,0.0,0.0231557350007425,False,,FEASIBLE,5.004620915977284,0.0,,0.0157350790104828,0.1523334679950494,0.473477540013846,2.8405004700180143,True,,,,255.0,249.0,0.976470588235294,80.93333333333334,51.0,339.0,287.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,beam_insert,makespan,5.0,1,3,arrival,low,ok,,807,807,0.0,0.062991840968946,False,,FEASIBLE,5.002710510976613,0.0,,0.0173193399969022,0.5965651220176369,2.6455022919981275,4.390807607007446,True,,,,270.0,254.0,0.9407407407407408,82.51851851851852,56.5,349.0,353.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,beam_insert,makespan,5.0,1,4,arrival,low,ok,,856,856,0.0,0.0251930407028186,False,,FEASIBLE,5.00275703301304,0.0,,0.0185519410006236,0.459107614995446,1.0045148310018703,1.4677981690037996,True,,,,285.0,278.0,0.975438596491228,94.2140350877193,71.0,336.0,405.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,beam_insert,makespan,5.0,1,5,batch_arrival,low,ok,,883,883,0.0,0.0346310712629401,False,,FEASIBLE,5.004273836995708,0.0,,0.0210711419931612,0.5805013649805915,1.4068345129780937,2.130467774986755,True,,,,300.0,291.0,0.97,101.18333333333334,66.5,386.0,508.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,beam_insert,makespan,5.0,1,6,rush_job,low,ok,,979,979,0.0,0.0169308905323265,False,,FEASIBLE,5.0032066559942905,0.0,,0.0229084479797165,0.0229084479797165,0.1435889079875778,1.5462601369945332,True,,,,330.0,322.0,0.9757575757575756,144.44848484848484,110.0,509.0,793.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,beam_insert,makespan,5.0,1,7,batch_arrival,low,ok,,1002,1002,0.0,0.0110599245885949,False,,FEASIBLE,5.003386772994418,0.0,,0.0259245619818102,0.0259245619818102,0.2001667689764872,0.7934283819922712,True,,,,345.0,334.0,0.9681159420289857,178.10434782608695,139.0,551.0,1018.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,beam_insert,makespan,5.0,1,8,batch_arrival,low,ok,,1010,1010,0.0,0.0271482174979732,False,,FEASIBLE,5.00451864299248,0.0,,0.0292880999913904,0.0292880999913904,0.6906482409976888,3.1285890559956897,True,,,,375.0,368.0,0.9813333333333332,185.968,167.0,550.0,1126.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,append,makespan,5.0,1,0,base,medium,ok,,744,744,0.0,0.0269435345589778,False,,FEASIBLE,5.00238101099967,0.0,,0.0129646680143196,0.1403560460021253,0.3417946069967001,4.9513889310183,False,,,,,,,,,,,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,append,makespan,5.0,1,1,batch_arrival,medium,ok,,805,805,0.0,0.0194040949427759,False,,FEASIBLE,5.002923335996456,0.0,,0.014670405013021,0.1007656510046217,0.9046379580104258,1.1496620179968886,True,,,,225.0,221.0,0.9822222222222222,100.36444444444444,78.0,350.0,249.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,append,makespan,5.0,1,2,rush_job,medium,ok,,818,818,0.0,0.0232034009855273,False,,FEASIBLE,5.0033546979830135,0.0,,0.0159202080103568,0.1525504820165224,0.4740918040042743,2.842058533016825,True,,,,255.0,249.0,0.976470588235294,80.93333333333334,51.0,339.0,287.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,append,makespan,5.0,1,3,arrival,medium,ok,,807,807,0.0,0.063024580690596,False,,FEASIBLE,5.002905944013037,0.0,,0.0173849439888726,0.5959177509939764,2.648573259997648,4.391151688992977,True,,,,270.0,254.0,0.9407407407407408,82.51851851851852,56.5,349.0,353.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,append,makespan,5.0,1,4,arrival,medium,ok,,856,856,0.0,0.0252095333478757,False,,FEASIBLE,5.003033089014934,0.0,,0.0184897220169659,0.4584673019999172,1.0063590620120522,1.47110506700119,True,,,,285.0,278.0,0.975438596491228,94.2140350877193,71.0,336.0,405.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,append,makespan,5.0,1,5,batch_arrival,medium,ok,,883,883,0.0,0.0347302340373575,False,,FEASIBLE,5.003183381981216,0.0,,0.0213555130176246,0.5809335870144423,1.4098468589945696,2.133838061999996,True,,,,300.0,291.0,0.97,101.18333333333334,66.5,386.0,508.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,append,makespan,5.0,1,6,rush_job,medium,ok,,980,980,0.0,0.0160360582810719,False,,FEASIBLE,5.0044586999865714,0.0,,0.0233302240085322,0.0233302240085322,0.0233302240085322,1.5419450619956478,True,,,,330.0,322.0,0.9757575757575756,131.8060606060606,97.0,497.0,712.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,append,makespan,5.0,1,7,batch_arrival,medium,ok,,1002,1002,0.0,0.0110908046942678,False,,FEASIBLE,5.003671142010717,0.0,,0.0261622620164416,0.0261622620164416,0.2008017320185899,0.7915093110059388,True,,,,345.0,341.0,0.9884057971014492,190.69565217391303,144.0,551.0,1121.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,append,makespan,5.0,1,8,batch_arrival,medium,ok,,1010,1010,0.0,0.0271440470092733,False,,FEASIBLE,5.003578047995688,0.0,,0.0294397929974365,0.0294397929974365,0.6902420230035204,3.122052721999353,True,,,,375.0,368.0,0.9813333333333332,185.968,167.0,550.0,1126.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,gap_insert,makespan,5.0,1,0,base,medium,ok,,743,743,0.0,0.0281637981286445,False,,FEASIBLE,5.002335122000659,0.0,,0.0129120940109714,0.1408295430010184,0.3410549969994463,4.945653575006872,False,,,,,,,,,,,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,gap_insert,makespan,5.0,1,1,batch_arrival,medium,ok,,805,805,0.0,0.0195339407957728,False,,FEASIBLE,5.002438207971864,0.0,,0.0148844320210628,0.1012685020104982,0.9097898890031502,1.1552931500191337,True,,,,225.0,221.0,0.9822222222222222,103.86666666666666,85.0,350.0,253.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,gap_insert,makespan,5.0,1,2,rush_job,medium,ok,,818,818,0.0,0.0232362301747085,False,,FEASIBLE,5.00433843000792,0.0,,0.0159490420192014,0.1532506149960681,0.4746256819926202,2.845596166996984,True,,,,255.0,249.0,0.976470588235294,80.93333333333334,51.0,339.0,287.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,gap_insert,makespan,5.0,1,3,arrival,medium,ok,,807,807,0.0,0.0631105256118956,False,,FEASIBLE,5.002708463987801,0.0,,0.0173208939959295,0.5971694889885839,2.6491948059992865,4.401454081002157,True,,,,270.0,254.0,0.9407407407407408,82.51851851851852,56.5,349.0,353.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,gap_insert,makespan,5.0,1,4,arrival,medium,ok,,856,856,0.0,0.0251618691530009,False,,FEASIBLE,5.003213301999494,0.0,,0.0186326310213189,0.4574166680104099,1.0027207219973209,1.466348204005044,True,,,,285.0,278.0,0.975438596491228,94.2140350877193,71.0,336.0,405.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,gap_insert,makespan,5.0,1,5,batch_arrival,medium,ok,,883,883,0.0,0.0348096447853418,False,,FEASIBLE,5.003590232023271,0.0,,0.0215681690024212,0.5820557299884968,1.4106068190012593,2.136909055989236,True,,,,300.0,291.0,0.97,101.18333333333334,66.5,386.0,508.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,gap_insert,makespan,5.0,1,6,rush_job,medium,ok,,980,980,0.0,0.016047770370734,False,,FEASIBLE,5.004355130018666,0.0,,0.0232429370225872,0.0232429370225872,0.0232429370225872,1.5469406220072417,True,,,,330.0,322.0,0.9757575757575756,131.8060606060606,97.0,497.0,712.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,gap_insert,makespan,5.0,1,7,batch_arrival,medium,ok,,1002,1002,0.0,0.0110606483866201,False,,FEASIBLE,5.003590245993109,0.0,,0.0259679289883933,0.0259679289883933,0.2008655669924337,0.791671982005937,True,,,,345.0,341.0,0.9884057971014492,190.69565217391303,144.0,551.0,1121.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
jssp,arrivals,,15x15,11,11,cpsat_cold,gap_insert,makespan,5.0,1,8,batch_arrival,medium,ok,,1010,1010,0.0,0.0271384744111467,False,,FEASIBLE,5.004076518001966,0.0,,0.0295773969846777,0.0295773969846777,0.6889429680013563,3.1186152519949246,True,,,,375.0,368.0,0.9813333333333332,185.968,167.0,550.0,1126.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T08:53:20Z
