domain,experiment_family,benchmark_name,instance_size,base_seed,stream_seed,method,bootstrap_policy,objective,budget_s,workers,stream_step,delta_kind,severity,status,error_message,objective_value,best_known,final_gap,primal_integral,optimality_proved,best_bound,solver_status,total_wall_time_s,bootstrap_time_ms,solver_time_s,time_to_first_feasible_s,time_to_10pct_gap_s,time_to_5pct_gap_s,time_to_1pct_gap_s,has_previous_solution,bootstrap_objective,bootstrap_gap,bootstrap_feasible,num_common_ops,num_moved_ops,fraction_moved_ops,mean_abs_start_shift,median_abs_start_shift,max_abs_start_shift,machine_order_distance,frozen_violation_count,solution_feasible,validation_error,ortools_version,python_version,git_commit,hostname,timestamp_utc
jssp,paper_main,,10x10,107,107,boot_warm,append,makespan,8,1,4,duration_jitter,medium,ok,,441,441,0.0,0.00010939714121953014,False,,FEASIBLE,0.18562643698533066,0.0,,0.00011643799371086061,0.00011643799371086061,0.00011643799371086061,0.00011643799371086061,True,444.0,0.006802721088435374,,90.0,77.0,0.8555555555555555,14.577777777777778,4.0,112.0,22.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T12:05:11Z
jssp,paper_main,,10x10,107,107,boot_warm,append,makespan,8,1,5,outage,medium,ok,,492,492,0.0,0.0003030157972088039,False,,FEASIBLE,0.025375429017003626,0.0,,9.067700011655688e-05,0.014252757013309747,0.021674223011359572,0.024912669003242627,True,552.0,0.12195121951219512,,90.0,79.0,0.8777777777777778,43.022222222222226,45.0,119.0,40.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T12:05:11Z
jssp,paper_main,,10x10,107,107,boot_warm,append,makespan,8,1,6,duration_jitter,medium,ok,,490,490,0.0,1.3270000636111945e-05,False,,FEASIBLE,0.009156526008155197,0.0,,0.00010616000508889556,0.00010616000508889556,0.00010616000508889556,0.00010616000508889556,True,490.0,0.0,,90.0,16.0,0.17777777777777778,0.5666666666666667,0.0,6.0,0.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T12:05:11Z
jssp,paper_main,,10x10,107,107,boot_warm,append,makespan,8,1,7,cancellation,medium,ok,,480,480,0.0,2.276097178158428e-05,False,,FEASIBLE,0.011556151992408559,0.0,,9.066399070434272e-05,9.066399070434272e-05,9.066399070434272e-05,9.066399070434272e-05,True,484.0,0.008333333333333333,,80.0,71.0,0.8875,39.8,25.5,185.0,38.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T12:05:11Z
jssp,paper_main,,10x10,107,107,boot_warm,append,makespan,8,1,8,arrival,medium,ok,,482,482,0.0,0.0009636116712529835,False,,FEASIBLE,0.051542944012908265,0.0,,9.136801236309111e-05,0.019951570982811972,0.02637240698095411,0.03409898598329164,True,682.0,0.4149377593360996,,80.0,46.0,0.575,28.6875,16.0,112.0,26.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T12:05:11Z
jssp,paper_main,,10x10,107,107,boot_warm,append,makespan,8,1,9,cancellation,medium,ok,,482,482,0.0,7.857375749154016e-06,False,,FEASIBLE,0.006474811991211027,0.0,,6.285900599323213e-05,6.285900599323213e-05,6.285900599323213e-05,6.285900599323213e-05,True,482.0,0.0,,80.0,9.0,0.1125,2.0625,0.0,54.0,0.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T12:05:11Z
jssp,paper_main,,10x10,107,107,boot_warm,append,makespan,8,1,10,arrival,medium,ok,,482,482,0.0,0.0019448289270812854,False,,FEASIBLE,0.06709357499494217,0.0,,9.249101276509464e-05,0.032138342008693144,0.0626166750153061,0.06551547601702623,True,717.0,0.487551867219917,,80.0,41.0,0.5125,31.4875,2.5,200.0,33.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T12:05:11Z
jssp,paper_main,,10x10,107,107,repair_only,append,makespan,8,1,0,base,medium,ok,,538,436,0.23394495412844038,0.233986028371423,False,,FEASIBLE,0.00045776600018143654,0.42894299258477986,0.0,0.00042894299258477986,,,,False,,,,,,,,,,,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T12:05:11Z
jssp,paper_main,,10x10,107,107,repair_only,append,makespan,8,1,1,cancellation,medium,ok,,529,414,0.2777777777777778,0.2777851546450418,False,,FEASIBLE,8.864401024766266e-05,0.08171299123205245,0.0,8.171299123205245e-05,,,,True,,,,90.0,71.0,0.7888888888888889,10.244444444444444,9.0,52.0,0.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T12:05:11Z
jssp,paper_main,,10x10,107,107,repair_only,append,makespan,8,1,2,arrival,medium,ok,,778,436,0.7844036697247706,0.7844053122992699,False,,FEASIBLE,6.48980203550309e-05,0.0609499984420836,0.0,6.09499984420836e-05,,,,True,,,,90.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T12:05:11Z
jssp,paper_main,,10x10,107,107,repair_only,append,makespan,8,1,3,cancellation,medium,ok,,767,434,0.7672811059907834,0.7672825860249654,False,,FEASIBLE,5.45359798707068e-05,0.05087800673209131,0.0,5.087800673209131e-05,,,,True,,,,90.0,54.0,0.6,7.388888888888889,8.0,29.0,0.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T12:05:11Z
jssp,paper_main,,10x10,107,107,repair_only,append,makespan,8,1,4,duration_jitter,medium,ok,,787,441,0.7845804988662132,0.7845819986167893,False,,FEASIBLE,5.943101132288575e-05,0.05569600034505129,0.0,5.569600034505129e-05,,,,True,,,,90.0,8.0,0.08888888888888889,0.9666666666666667,0.0,22.0,0.0,,True,,9.15.6755,3.12.3,ea1cd62,shivam-sharma-OptiPlex-7000,2026-07-11T12:05:11Z
